FIPS,Cancer_Incidence,Population_Size,Population_Density,Poverty,White,Black,Hispanic,Native_American,Asian,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,Prim_Care_Phys_Rate,Dentist_Rate,Unemployed,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Salm_Rpt,Shig_Rpt,Toxic_Chem,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind
46023,523.2,9194,8,21.3,66.5,0.1,2.3,32.2,0.1,25.1,80.5,28.7,27.5,21.2,10.1,1755,21.8,32.6,192,477,323,7,17,66,-2222,1,1,1,1
17121,523.2,40144,70,13.6,94.1,4,1,0.2,0.7,26.7,-1111.1,28.3,-1111.1,28.4,8.9,4400,69.7,42.3,1192,2182,2340,1,36,8,85518,1,1,1,1
21185,523.1,53533,283,5.9,93.7,4.4,1.9,0.3,0.7,21.8,79.2,19.2,-1111.1,23.7,4.2,3518,52.3,26.2,1168,3482,3067,3,17,9,-2222,1,2,1,1
21093,522.9,96947,154,11.3,83.3,11.7,3.3,0.4,2.2,28.6,78.7,24.6,28.2,29.9,7.8,12359,80.5,51.6,2811,6105,5555,1,40,14,486298,1,1,1,1
47005,522.8,16467,42,15.7,96.8,2.2,1.2,0.4,0.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.3,2634,24.3,18.2,562,1090,832,0,15,3,-2222,1,1,1,1
36019,522.5,82047,79,12.6,94.4,3.8,2.7,0.4,0.8,26.6,71.9,22,24.8,24.4,6.6,7878,76.8,37.8,2119,4792,5329,16,83,3,5785,1,1,1,1
21195,522,66922,85,20.7,98.5,0.5,0.7,0.1,0.4,42.6,83.9,28.5,35,34.2,11.4,10100,82.2,40.3,1657,4474,3669,0,24,1,-2222,1,1,1,1
17107,522,30603,50,10.5,91.8,6.9,1.8,0.2,0.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.5,2281,42.5,39.2,751,1718,1976,14,18,0,369637,1,1,1,1
36075,521.9,123373,129,13,97.5,0.8,1.4,0.4,0.5,25.7,82.8,26.6,20.3,32.1,5.8,13440,39.7,30.8,3802,6906,7862,5,35,2,335887,1,1,1,1
46099,521.8,160087,198,9.7,93.4,2,3.1,2.2,1,20,82.1,21.7,22.6,22.3,5.3,12120,126.8,45.6,3275,8810,5641,20,82,13,3505364,1,1,1,1
13177,521.7,31099,87,9.1,81.3,16.7,1.3,0.3,1.3,18.3,82.3,19.1,17.9,22.2,6.4,3272,16.1,6.4,571,1841,1679,0,62,17,1485,1,1,1,1
47021,521.5,38603,128,8.8,96.5,2.1,1.7,0.4,0.4,29.9,-1111.1,-1111.1,24.4,-1111.1,5.6,3722,41.4,7.8,854,2416,1991,1,18,9,689867,1,1,1,1
37059,521.4,39136,148,9,91.6,6.8,5.2,0.3,0.6,28.2,82.3,23.2,-1111.1,23.1,6.5,3851,69,23,812,2309,2559,0,0,0,880,1,1,1,1
51670,521.3,22690,2216,16.4,60.1,37.2,4,0.4,1.1,31.6,-1111.1,25.8,-1111.1,31.2,9.9,3553,92.6,57.3,594,1226,1033,1,51,36,4258762,1,1,1,1
26055,521.2,83971,181,7.8,96.6,0.8,1.8,1,0.6,17.1,79.5,21.7,20.9,27.5,4.5,7129,119.1,79.8,2743,4817,5241,15,37,9,20444,1,1,1,1
28035,521.1,75095,161,20.4,63.3,34.5,1.4,0.3,1.1,31.1,82.1,28.1,29.6,22.2,6.6,12631,158.5,62.6,2387,4414,4106,5,140,74,350666,1,1,1,1
21095,521.1,31614,68,26.6,95.8,2.5,0.7,0.4,0.5,45.7,84.7,30,31,35.7,11,6586,50.6,19,854,2073,1755,0,5,0,2,1,1,1,1
36041,520.9,5228,3,9.5,98.2,1.1,1.4,0.2,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,392,38.3,38.3,167,319,292,3,6,3,-2222,1,1,1,1
55085,520.9,36994,33,8.1,97.7,0.5,0.8,0.8,0.5,21.8,74.3,20.1,-1111.1,25,4.9,3001,156.8,64.9,1168,2527,1893,1,17,5,212223,1,1,1,1
05053,520.8,17348,27,10.9,95.8,3.1,1.7,0.5,0.2,35.8,88.3,31.6,-1111.1,33.7,4,2038,40.4,17.3,393,1131,977,1,49,2,92362,1,1,1,1
29187,520.5,61661,137,14.3,95.2,3.2,1,0.4,0.5,29.9,80.8,30.9,38.9,30.5,10.7,6452,48.7,27.6,1803,4178,2987,2,39,11,47560,1,1,1,1
24045,520,90402,240,11.5,73.1,23.8,2.8,0.3,1.8,25,70.2,25,28.4,24,8.3,12283,99.6,48.7,2145,4792,5205,6,181,26,314321,1,1,1,1
47115,519.9,27757,56,13.7,94.8,4.1,0.8,0.3,0.3,38.8,-1111.1,27.8,-1111.1,25.6,13.7,3140,43.2,14.4,810,1786,1417,1,8,3,8911,1,1,1,1
36083,519.8,155251,237,9.8,90.9,5.6,2.5,0.2,2.2,20.4,74.2,23,33.2,25.1,9.8,13699,63.8,49.6,3523,8823,9388,6,56,5,103623,1,1,1,1
19093,519.6,7379,17,8.7,99.2,0.3,0.7,0.1,0.2,-1111.1,-1111.1,-1111.1,19.4,22.2,2,690,13.6,27.1,172,430,264,8,8,0,15903,1,1,1,1
36063,519.5,217008,415,11.4,90.6,6.5,1.4,1,0.8,24.4,75.5,25.4,27.8,26.5,7.1,20520,50.2,47.5,6329,12331,12691,7,75,2,3590713,1,1,1,1
38011,519.4,3048,3,8.4,99.5,0,0.7,0.2,0,27.9,-1111.1,19.8,-1111.1,16.7,11.1,290,65.6,98.4,43,182,93,1,7,1,-2222,1,1,1,1
21005,519.4,20394,101,9.2,96.8,2.4,0.9,0,0.3,23.7,84.3,25.9,-1111.1,-1111.1,3.3,1842,34.3,29.4,502,1317,1099,3,19,3,2251,1,1,1,1
36103,519.3,1474927,1617,7.3,87.4,7.8,12.5,0.3,3.3,27.5,73.7,19.8,25.2,20.9,6.3,152067,96.3,70.1,32745,81402,82968,39,653,181,1367569,1,2,1,1
13187,519.2,24324,86,13.1,96,1.7,4.8,0.7,0.5,22.4,-1111.1,21.4,-1111.1,27.6,7.4,3055,45.2,12.3,540,1467,1392,0,14,14,18710,1,1,1,1
40075,518.9,9848,10,18.2,85.8,4.9,8.4,7,0.5,34,-1111.1,30.5,-1111.1,31.8,14.9,2147,50.8,30.5,187,615,436,0,15,15,-2222,1,1,1,1
21019,518.8,49594,310,15.3,95.9,2.9,1.5,0.1,0.4,37.6,79.9,27.2,35.9,29,9.6,6377,127,66.5,1399,3344,2686,1,12,11,1532843,1,1,1,1
51540,518.5,40437,3941,17.8,71.9,21.4,3.1,0.1,4.7,18.6,-1111.1,11.7,21.2,14.2,6.8,4986,581.2,89,882,2449,2720,0,0,0,-2222,1,1,1,1
47025,518.3,31033,71,18.3,97.7,0.9,0.7,0.3,0.5,-1111.1,88.4,-1111.1,-1111.1,25,6.5,4867,45.1,16.1,727,2006,1622,5,15,0,74083,1,1,1,1
22037,518.2,20823,46,17.7,54,45.1,0.9,0.2,0.3,30.2,-1111.1,30,-1111.1,21.8,10.9,3089,43.2,9.6,582,1124,1118,0,22,6,-2222,1,1,1,1
40049,517.9,27228,34,15.8,86.5,2.9,4.2,7.6,0.3,35.5,81.3,25,34.6,27,10.8,4707,36.7,29.4,535,1686,1180,1,25,8,203628,1,1,1,1
36017,517.8,51755,58,13.5,97.9,1,1.6,0.2,0.4,22.5,77.9,34,-1111.1,19.3,9.6,6316,44.4,38.6,1223,2950,3034,2,23,1,67336,1,1,1,1
21151,517.5,77749,176,15,93.3,4.2,1.2,0.3,1,28.7,82,23.6,25.9,28.9,4.7,8879,69.5,30.9,1974,5108,5061,0,31,3,881744,1,1,1,1
13273,517,10711,32,22.7,38,61.2,1.5,0.2,0.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2395,18.7,9.3,325,619,544,0,45,45,113155,1,1,1,1
21137,516.9,25122,75,17.5,97,2.5,1.4,0,0.1,34.5,80.3,29.5,-1111.1,31.7,7.2,3764,39.8,8,732,1638,1374,3,26,3,227756,1,1,1,1
22099,516.8,50434,68,20.1,66.9,31.4,1.1,0.3,1,40.6,83.3,32.6,28.1,27.2,8.3,8517,19.8,7.9,1371,2614,2741,0,24,11,29501,1,1,1,1
19133,516.7,9520,14,10.4,98.6,0.1,0.8,0.9,0.1,-1111.1,85.3,-1111.1,-1111.1,23.2,10,1019,52.5,52.5,290,560,330,3,10,3,-2222,1,1,1,1
21205,516.6,22226,79,18.7,96.3,1.6,1.3,0.2,1.2,29.7,79.5,25.1,25.7,27,6.5,3013,130.5,40.5,682,1471,1607,1,13,3,39622,1,1,1,1
36009,516.3,82502,63,13.6,94.8,1.3,1.1,2.5,0.6,26.9,75.2,19.9,-1111.1,28.9,4.4,9087,52.1,35.2,2344,4627,4982,2,35,19,249921,1,1,1,1
17021,516.3,35176,50,10.5,96.4,2.5,1.1,0.2,0.6,-1111.1,86.1,25.6,-1111.1,29.3,10.7,3112,54,39.8,978,1949,2076,2,16,0,3760666,1,1,1,1
21155,516.2,18939,55,15.7,89.8,8.8,1.2,0,0.8,38.8,82.8,23.1,-1111.1,33.9,7,2241,63.4,15.8,554,1227,1051,2,13,28,56237,1,1,1,1
17017,516.2,13898,37,10.5,97.9,1.1,15.1,0.1,0.5,-1111.1,-1111.1,15.7,-1111.1,-1111.1,6.3,1899,14.4,28.8,370,750,813,2,13,3,2122406,1,1,1,1
21057,516,7147,23,20.7,95.8,3.4,0.7,0.1,0.2,-1111.1,-1111.1,26.4,-1111.1,25.9,3.2,1390,42,56,243,479,386,0,3,11,-2222,1,1,1,1
37165,516,37180,117,18.8,50.2,38.2,1.2,9.8,0.6,36.1,79.4,29.2,-1111.1,33.6,12.6,6391,78,21.5,1483,2093,2529,0,68,27,809292,1,1,1,1
34029,515.7,558341,878,8.1,94,3.4,6.2,0.2,1.6,28.4,70.7,22.8,29.3,21.5,8,57317,52.5,42.8,11239,29304,26603,18,153,96,20515,1,1,1,1
21135,515.7,13872,29,23.7,99.2,0.3,0.5,0.2,0,41,81.8,26.8,35.4,40.3,7.6,2584,14.4,14.4,552,915,771,0,10,2,90050,1,1,1,1
40087,515.5,30096,53,10.9,89.6,0.8,5.3,6,0.3,28.2,82.2,25.7,27.4,22.8,6.9,4589,29.9,19.9,599,1838,1339,0,23,28,-2222,1,1,1,1
21215,515.4,15651,84,8.3,97.1,1.6,1.1,0.2,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3.3,1309,31.9,31.9,397,1013,883,1,7,12,-2222,1,1,1,1
47169,515.4,7677,67,12.9,88.5,10.5,2.6,0.2,0.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,959,26.1,13,240,492,403,0,4,2,0,1,1,1,1
42047,514.7,33577,41,8.2,99,0.2,0.5,0.1,0.5,21.9,-1111.1,26,-1111.1,31.1,9,2147,47.7,26.8,900,1933,1650,0,22,1,597571,1,1,1,1
34025,514.7,635952,1348,6.5,85.8,8.1,7.5,0.2,4.9,22.1,72.5,17.1,25.2,20.3,5.5,60107,133.3,73.6,12981,32425,31125,9,204,29,18314,1,1,1,1
17081,514.6,40434,71,13.7,89.8,8.4,1.5,0.1,0.7,30.9,-1111.1,32.7,-1111.1,30.4,12.1,5103,64.3,39.6,1052,2235,2435,1,29,10,19985,1,1,1,1
46003,514.4,2901,4,11.7,96.7,0.3,3.3,2.8,0.1,32.1,82.7,24.3,34.1,14.6,7,504,0,34.5,58,160,104,8,2,1,-2222,1,1,1,1
21169,513.7,10197,35,19.4,97.5,1.9,0.7,0.2,0.1,36.4,84.1,25,-1111.1,-1111.1,8.5,1876,29.4,19.6,257,671,550,0,17,1,53727,1,1,1,1
26163,513.5,1998217,3254,16.5,53.7,42,4.4,0.4,2.3,27.9,78.4,29.2,30.3,26.3,9.8,292034,85.6,47.9,79051,107439,121927,35,472,198,32415967,1,1,1,1
51125,513.5,15101,32,11.2,84.7,14.2,2.5,0.1,0.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4.5,1527,59.6,19.9,229,893,687,1,28,6,-2222,1,1,1,1
34007,513,518249,2331,10.9,73.4,20.3,11.1,0.3,4.6,28.5,76.6,24.1,26.8,23.3,7,68258,98,57.9,12577,26197,26279,5,138,113,70294,1,1,1,1
42045,512.9,555648,3016,8.9,76.7,18,1.9,0.1,4.1,24.5,76.1,24.5,28.5,24,7,41799,126.2,72.2,12967,30691,28739,10,247,151,2162711,1,2,1,1
13157,512.8,52292,153,12.2,90.6,7.1,3.8,0.1,1.4,28.7,80.1,22.1,27.3,21.7,7.3,6189,32.5,11.5,1087,3132,2658,3,35,6,164203,1,1,1,1
13225,512.7,24794,164,18.8,55.5,43.4,4.8,0.3,0.4,-1111.1,90.2,-1111.1,-1111.1,20.2,12.6,3999,52.4,28.2,768,1485,1421,0,25,17,31632,1,1,1,1
18083,512.6,38366,74,13.7,96.6,2.1,1,0.1,0.8,30.4,78.3,25.1,-1111.1,30,7.8,4521,70.4,31.3,964,2610,1736,0,25,16,464423,1,1,1,1
21059,512.6,93060,201,13,93.4,4.7,1.2,0.1,0.6,30.1,78.5,22.6,28.9,29.8,7.5,9648,76.3,54.8,2811,5983,5100,0,48,7,2504885,1,1,1,1
21189,512.5,4746,24,31.9,99.5,0.1,0.7,0.1,0.1,33,93.4,25.5,-1111.1,-1111.1,10.4,1205,42.1,21.1,128,318,267,0,1,0,-2222,1,1,1,1
28113,512.4,39426,96,22.8,49.6,49.4,0.7,0.2,0.5,30.8,84.3,33.5,37.7,29.1,13.8,7769,58.3,30.4,1461,2237,1756,2,121,6,600925,1,1,1,1
30065,512.2,4497,2,17.6,97.6,0.1,1.9,1.5,0.2,26.9,80.7,16.1,17.5,17.2,3.2,952,88.9,22.2,109,334,217,1,3,0,-2222,1,1,1,1
17099,512.1,112604,99,10.2,96.8,1.7,6.4,0.2,0.7,27.9,72.2,24.1,29.1,29,8.2,11613,48.8,42.6,3486,6146,6671,2,27,1,3143784,1,1,1,1
54103,512,17117,48,16.4,99.1,0.2,0.5,0.1,0.4,26.2,77.1,29.7,-1111.1,27.5,9.1,2122,70.1,52.6,615,1274,687,0,11,0,-2222,1,1,1,1
17183,512,82344,92,14,87.1,11.2,3.4,0.2,0.6,31.2,84.3,31.8,29.2,26,9,10340,61.9,36.4,2428,4451,4780,6,46,6,5340930,1,1,1,1
02164,511.9,1570,0,16.6,23.4,0,1.3,71.5,0.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,395,0,0,78,77,125,0,0,0,-2222,1,1,1,1
17167,511.9,192789,222,10.1,86.8,10.4,1.2,0.2,1.4,25.5,73.4,24,27.9,19.8,11,19820,154.6,53.9,4859,10486,11258,7,73,17,1084384,1,1,1,1
17105,511.8,39186,38,9.7,93.6,5.4,2.8,0.2,0.3,28.2,-1111.1,28.2,-1111.1,30.1,6.1,3501,33.2,35.7,939,2139,2348,2,16,1,53627,1,1,1,1
46107,511.7,2351,3,10.4,98.5,0,0.3,1.1,0.2,31.8,80.1,22.2,28.2,23.1,9.6,315,170.1,85.1,53,139,76,4,3,0,250,1,1,1,1
47049,511.7,17159,34,20.2,99.4,0.2,0.7,0.1,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.1,3254,40.8,5.8,503,1109,877,1,16,0,-2222,1,1,1,1
21013,511.5,29665,82,25.8,96.2,2.6,0.7,0.2,0.4,41.3,80.3,32.4,23.9,36.1,11.5,5813,94.4,43.8,745,1959,1647,0,7,0,-2222,1,1,1,1
36067,511.5,458053,587,12.1,84.7,10.2,2.6,0.9,2.5,22.5,72.3,22.8,26.4,21.7,6.4,46025,141,59.4,10706,25515,27469,14,146,145,3470508,1,1,1,1
21129,511.5,7709,37,26.5,95.3,4,0.5,0.3,0.1,43.6,84.6,31,-1111.1,38.7,14.6,1538,38.9,25.9,218,526,443,0,4,1,-2222,1,1,1,1
55129,511.4,16601,21,9.7,97.5,0.3,1,1,0.2,-1111.1,-1111.1,16.6,-1111.1,19,7,1925,72.3,24.1,502,1113,850,3,9,5,-2222,1,1,1,1
54049,511.3,56509,182,16.2,95.3,3.3,0.8,0.2,0.4,28.4,76.9,25.7,31,23.9,6.5,7267,63.7,37.2,1138,4281,2499,1,21,1,2282248,1,1,1,1
36117,511.3,93609,155,10.1,94.8,3.2,2.9,0.3,0.6,28.5,69.8,24.9,25.6,29.6,8.1,8778,47,33.1,2475,5202,5330,6,53,6,657792,1,1,1,1
19097,511.1,20335,32,9.9,99,0.2,0.6,0.1,0.3,24.4,81.2,23.4,24.2,18,8.8,1961,39.3,39.3,640,1171,733,8,18,8,1,1,1,1,1
36079,511.1,100507,435,4.6,94.4,2.6,9.1,0.2,1.9,21.4,-1111.1,17.2,16.8,19.6,5.8,9091,71.6,39.8,2071,5608,5637,10,42,11,8976,1,1,1,1
28077,510.9,13502,31,17.5,67.5,31.8,0.8,0.1,0.5,37.6,84.1,35.5,-1111.1,30.8,9.1,2179,29.6,29.6,453,788,622,0,45,2,2625599,1,1,1,1
28083,510.2,36431,62,29.4,28.5,70.6,2.2,0.1,0.6,49.5,86.3,30.7,39.6,25.5,11.9,8848,54.9,30.2,1499,2023,1808,1,48,27,734339,1,1,1,1
21045,510.1,16290,37,21.2,98.9,0.4,2,0.3,0.1,38.2,81.8,24.8,-1111.1,23.3,13.3,3117,24.6,12.3,434,1074,885,4,31,5,-2222,1,1,1,1
21191,510,15125,54,12,98.9,0.5,0.8,0.1,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.2,1575,13.2,6.6,428,969,850,3,12,74,234501,1,1,1,1
28053,509.9,10527,25,30.2,25.9,73.6,2.1,0.1,0.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3,3233,38,0,492,566,492,0,11,2,106244,1,1,1,1
01017,509.7,35460,59,16.2,60.8,38.6,1.2,0.1,0.2,34.7,84.6,-1111.1,-1111.1,11.7,17.1,5533,53.6,22.6,849,2005,1647,0,32,1,276636,1,1,1,1
29223,509.7,13097,17,19.9,97.6,0.4,0.5,0.4,0.2,34.5,-1111.1,20.3,-1111.1,-1111.1,9.1,2507,30.5,15.3,390,884,605,2,9,1,36573,1,1,1,1
17181,509.6,18202,44,13.7,97.6,1,3.5,0.5,0.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10,2337,87.9,27.5,542,1014,1077,1,20,1,500,1,1,1,1
28037,509.6,8411,15,19.5,63.3,36.2,0.6,0.1,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.6,1497,35.7,11.9,296,500,392,0,12,0,-2222,1,1,1,1
21039,509.5,5329,28,12.8,98.1,1.1,1.3,0.4,0.1,-1111.1,84.8,-1111.1,-1111.1,-1111.1,10.2,788,18.8,18.8,174,357,289,2,2,3,-2222,1,1,1,1
47139,509.4,15944,37,14,98,0.8,0.8,0.1,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.2,2077,69,25.1,442,1035,792,2,19,9,2107,1,1,1,1
21159,509.2,12215,53,26.7,99.5,0.1,0.7,0,0.1,-1111.1,90.2,-1111.1,-1111.1,31.9,7.5,2427,40.9,16.4,312,782,680,0,0,0,-2222,1,1,1,1
13149,509.2,11346,38,14.8,89,10.3,1.4,0.2,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1709,0,8.8,303,665,570,0,10,3,12968178,1,1,1,1
34011,509,153252,313,14.9,74.3,21.7,21.7,1,1.4,31.9,71.8,24.5,31.1,26.6,12.7,22848,55.5,39.8,4385,7845,7760,4,44,6,491864,1,1,1,1
38055,509,8604,4,11.6,92.6,0,1.5,6.2,0.2,29.6,77.5,25.8,27.5,20.1,7.1,1135,34.9,11.6,232,514,261,1,8,19,4706336,1,1,1,1
51135,508.8,15560,49,17.2,58.7,40.4,2.5,0.1,0.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.2,2077,147.8,38.6,304,904,737,0,56,29,0,1,1,1,1
21069,508.7,14610,42,16.8,97.7,1.5,0.8,0.1,0.2,37.1,83.7,28.3,28.1,32.2,7.2,2226,61.6,20.5,408,953,800,1,24,6,-2222,1,1,1,1
21115,508.4,24001,92,21,99,0.3,0.7,0.1,0.3,42.1,84.5,33.9,31.8,32.6,11.6,3817,79.2,25,681,1591,1325,1,18,0,-2222,1,1,1,1
36085,508.4,464573,7944,10.1,80.3,10.8,14.3,0.4,7.3,28.3,77.8,22.6,20.9,27.3,6.6,54159,147.7,61.1,11713,25927,26544,3,145,35,11161,1,2,1,1
29123,508.4,12151,24,15,99,0.2,0.9,0.1,0.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6,1698,32.9,16.5,374,817,572,0,10,1,-2222,1,1,1,1
36073,508.3,43387,111,12.6,91.2,7.2,3.8,0.5,0.4,-1111.1,-1111.1,27.3,-1111.1,21.3,10.3,4812,34.6,20.7,1153,2450,2564,6,19,5,1202,1,1,1,1
18109,508.3,69778,172,7.8,98.4,0.3,0.8,0.2,0.3,27.1,78.7,26.5,26.3,28.6,6.5,6084,45.9,28.7,1841,4634,2946,4,26,20,639383,1,1,1,1
16045,508.2,16273,29,11.8,97.4,0.1,7,1,0.4,23.4,77.4,26,30,25.2,8.6,2746,49.2,12.3,338,1043,697,9,14,8,10,1,1,1,1
19179,507.8,35965,83,12.2,96.9,1.4,7.1,0.4,0.7,27.6,79.8,24.8,27.2,23.9,6.2,3982,89,44.5,1134,2057,1319,2,13,1,1006126,1,1,1,1
13227,507.7,28442,123,10.2,97,1.6,2.7,0.4,0.4,19.8,-1111.1,22.4,-1111.1,24.3,8.2,3068,56.3,14.1,554,1766,1424,1,26,31,0,1,1,1,1
01063,507.5,9661,15,24.9,19.9,79.7,0.7,0.1,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7.1,2384,31.1,10.4,210,524,468,0,11,6,3448520,1,1,1,1
28011,507.5,38641,44,27.3,33.5,65.7,1.2,0.1,0.5,31.3,82.8,34,35.6,21.9,10.4,9135,49.2,31.1,1603,2175,2018,0,40,10,7585,1,1,1,1
13277,507.4,40793,154,18.1,70.2,27.8,10.1,0.2,1.4,33.3,79.8,30.3,28.8,17.5,9.7,7537,100.5,27,1032,2368,2123,0,68,56,83082,1,1,1,1
54005,507.4,25703,51,18.4,98.8,0.6,0.5,0.1,0.2,37.3,84.2,32.2,41.9,31.8,13.4,3898,19.5,31.1,430,1900,1033,0,2,0,284342,1,1,1,1
19145,507.3,16253,30,11.4,96.1,2,1.8,0.5,0.8,27.8,79.8,24.5,30.5,28.3,5.1,1388,67.7,61.5,342,954,593,1,6,3,-2222,1,1,1,1
29163,507.2,18762,28,14.3,90.4,8.6,2.5,0.3,0.2,25.5,76.7,24.2,-1111.1,22.4,8.7,2339,10.7,21.3,474,1266,910,2,20,9,1499828,1,1,1,1
33015,507.1,295076,425,4.5,96.8,0.8,1.7,0.2,1.5,20,71.7,21.1,22.2,21.5,5.8,20311,75.6,49.8,7194,16126,19323,11,114,12,1000973,1,1,1,1
19053,506.6,8605,16,14.4,97,1.2,2.1,0.2,1,34.9,-1111.1,27.7,28,23.2,7.8,1156,23.2,34.9,216,499,392,0,4,0,-2222,1,1,1,1
46047,506.6,7355,4,14.1,91,0.5,2.1,6,0.3,22.8,77.9,25,34.4,19.7,10.9,1097,95.2,54.4,157,434,257,1,18,7,-2222,1,1,1,1
36123,506.3,24756,73,12.8,98.7,0.7,1.2,0,0.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7.9,2990,72.7,20.2,560,1371,1476,13,41,34,723880,1,1,1,1
13119,506.2,21590,82,14.6,90,8.8,1.5,0.2,0.5,29.5,85.4,20.2,-1111.1,24.2,7.1,2971,55.6,23.2,600,1321,1105,1,62,21,12517,1,1,1,1
47083,506.2,7988,40,14.4,96.1,3.3,2.1,0.1,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1162,25,25,327,509,401,0,9,4,-2222,1,1,1,1
42131,505.9,28160,71,9.9,98.5,0.6,1.1,0.1,0.4,19,-1111.1,30.6,-1111.1,24.4,4.3,2697,46.2,46.2,731,1591,1452,2,9,1,355,1,1,1,1
46043,505.7,3309,8,11.5,98.5,0,0.5,1.1,0.2,32.9,81.7,18.7,23.3,17,6.2,456,30.2,30.2,59,189,116,5,12,0,-2222,1,1,1,1
36003,505.5,50602,49,14.8,97,1.1,1.1,0.3,1,26.8,77.4,-1111.1,-1111.1,-1111.1,10.2,5614,47.4,19.8,1319,2844,3539,4,18,4,59932,1,1,1,1
21009,505.4,40073,82,15.3,94.8,3.9,1.2,0.2,0.5,34.3,78.5,25.5,29.8,30.1,7.5,5152,124.8,29.9,1058,2645,2181,1,33,13,2141854,1,1,1,1
36035,505.4,55625,112,12.7,96.4,2,1.9,0.2,0.8,23.9,86.7,20.5,-1111.1,31,2.8,6157,57.5,37.8,1485,3191,3219,7,28,1,70762,1,1,1,1
29083,505.3,22577,32,13.3,97.1,1.1,1.2,0.6,0.3,37.4,80,-1111.1,-1111.1,23.3,10,2746,39.9,35.4,650,1526,1047,0,15,0,1099985,1,1,1,1
18149,505.2,22933,74,11.7,98.4,0.4,2.2,0.2,0.3,30.1,81.7,26.9,-1111.1,33.2,11.3,2919,39.2,8.7,757,1519,982,3,13,5,1807,1,1,1,1
21209,505.2,39380,138,10,92.4,5.4,2,0.2,0.9,26.9,83.6,22.2,-1111.1,28.1,5.4,4192,58.4,30.5,944,2498,2286,1,14,12,1528489,1,1,1,1
21099,505.1,18319,44,19.4,93.8,5.4,1.1,0.2,0.2,36.6,83.9,18.7,26.8,35.7,6.4,3302,38.2,21.8,517,1195,1016,3,14,13,12890,1,1,1,1
01007,505.1,21516,35,16.8,76.8,22.5,1.4,0.3,0.1,-1111.1,86.6,-1111.1,-1111.1,-1111.1,13.1,3315,41.8,18.6,358,1218,1034,2,9,3,7302,1,1,1,1
17199,505.1,63617,150,13.6,95,3.1,1.6,0.3,0.6,25,-1111.1,24.5,25.5,20.9,6.9,7691,77,31.4,1712,3557,3783,1,28,10,715645,1,1,1,1
36037,505,59257,120,9.1,95.3,2.6,1.9,0.7,0.6,26.7,74.6,17.3,21.3,24.2,9,5070,54,37.1,1638,3348,3431,9,58,3,12411,1,1,1,1
45023,504.9,33228,57,15.6,60.8,38.2,0.9,0.4,0.3,26,-1111.1,33.2,34.3,32.4,8.1,4786,51.2,30.1,1539,1921,1546,0,19,5,656207,1,1,1,1
30037,504.9,1159,1,17.9,98.2,0,1.4,1.4,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,258,0,0,23,83,58,0,1,0,-2222,1,1,1,1
31129,504.8,4739,8,11.1,99.5,0.1,1.5,0,0.3,25.5,82.4,24.6,-1111.1,10.1,7.3,625,84.4,84.4,79,300,169,2,11,1,-2222,1,1,1,1
42081,504.8,118395,96,11.3,94.2,4.3,0.8,0.2,0.5,22.5,81.9,27.8,29.2,28.7,10.2,11456,65.9,44.8,3255,6755,6248,8,46,13,153466,1,1,1,1
21073,504.8,48207,229,10.9,88,9.5,2,0.1,1,27.8,76.9,23.4,25.9,24,7.5,5031,58.1,39.4,1229,3208,2662,7,16,18,33105,1,1,1,1
17135,504.7,30396,43,12.5,95.3,3.9,1.1,0.2,0.3,-1111.1,-1111.1,-1111.1,-1111.1,20,8.3,2885,49.3,26.3,937,1699,1820,1,35,2,8040146,1,1,1,1
28043,504.6,22861,54,18.5,57.1,42,0.7,0.2,0.5,38,89.6,27,-1111.1,32.1,14.9,3612,61.2,39.4,823,1333,1042,0,50,21,470328,1,1,1,1
