FIPS,Cancer_Incidence,Population_Size,Population_Density,Poverty,White,Black,Hispanic,Native_American,Asian,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,Prim_Care_Phys_Rate,Dentist_Rate,Unemployed,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Salm_Rpt,Shig_Rpt,Toxic_Chem,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,a_ccl4,a_cl_ln,a_cn_ln,a_diesel_ln,a_eox_ln,a_pb_ln,a_pm10_mean_ln,a_pm25_mean,a_so2_mean_ln,a_no2_mean_ln,a_co_mean_ln,a_o3_mean_ln,a_teca_ln,w_112tca_ln,a_dbcp_ln,a_tdi_ln,a_2clacephen_ln,a_2np_ln,a_pnp_ln,a_ch3cn_ln,a_acetophenone_ln,a_acrolein_ln,a_acrylic_acid_ln,a_c3h3n_ln,a_sb_ln,a_benzidine_ln,a_benzyl_cl_ln,a_be_ln,a_biphenyl_ln,a_dehp_ln,a_bromoform_ln,a_cd_ln,a_cs2_ln,a_cs_ln,a_c6h5cl_ln,a_chloroform_ln,a_chloroprene_ln,a_cr_ln,a_cresol_ln,a_cumene_ln,a_dbp_ln,a_dmf_ln,a_me2_phthalate_ln,a_me2so4_ln,a_ech_ln,a_etacrylate_ln,a_etcl_ln,a_edb_ln,a_edc_ln,a_egly_ln,a_edcl2_ln,a_glycol_ethers_ln,a_hcb_ln,a_hcbd_ln,a_hccpd_ln,a_hexane_ln,a_n2h2_ln,a_hcl_ln,a_isophorone_ln,a_mn_ln,a_hg_ln,a_meoh_ln,a_mibk_ln,a_mma_ln,a_mecl_ln,a_mehydrazine_ln,a_mtbe_ln,a_nitrobenzene_ln,a_dma_ln,a_otoluidine_ln,a_pahpom_ln,a_pcp_ln,a_ph3_ln,a_p_ln,a_pcbs_ln,a_procl2_ln,a_proo_ln,a_quinoline_ln,a_se_ln,a_cl4c2_ln,a_toluene_ln,a_c2hcl3_ln,a_etn_ln,a_vyac_ln,a_vycl_ln,a_11dce_ln
51159,101.5,9114,48,15.5,66.1,33.1,2.8,0,0.6,-1111.1,-1111.1,26,26.5,14.8,10.5,961,0,21.9,174,565,432,0,12,6,1067,1,1,1,1,0.4975908,-10.48338,-4.989244,-1.326463,-5.975095,-7.301367,12.73031,10.25182,5.94096,6.78913,6.777411,8.64506,-5.914611,-0.6911492,-11.16553,-9.80195,-16.24684,-18.34631,-12.8156,-11.85716,-11.0145,-4.55845,-19.58901,-6.412761,-10.51821,-15.23898,-11.84146,-10.75795,-8.24819,-0.2167856,-14.52919,-9.909031,-8.355911,-11.51889,-8.503242,-2.590275,-14.59149,-9.018585,-6.668667,-9.234095,-12.92189,-9.839277,-14.12632,-14.27759,-16.19703,-16.43075,-10.10584,-7.957313,-5.905948,-5.453365,-9.723798,-7.163505,-15.54098,-18.01189,-18.23503,-3.294379,-15.90648,-1.560661,-11.19456,-7.032816,-7.18617,-2.366988,-4.746514,-11.6737,0.2363724,-13.18642,-4.889038,-15.83216,-12.05069,-17.91903,-5.586194,-14.69752,-10.54053,-14.63917,-8.456234,-5.592321,-10.502,-9.125081,-10.25916,-3.441927,-1.195694,-3.191971,-11.94311,-11.53123,-8.92927,-11.45633
47153,101.4,12691,48,14.4,98.4,0.7,0.8,0.3,0.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7,1572,47.3,7.9,322,809,641,0,9,3,1006,1,1,1,1,0.4967566,-4.292805,-4.128213,-1.050817,-6.097653,-7.031947,13.95364,13.17228,5.75118,6.312247,6.365722,8.334853,-5.947584,-0.6911492,-13.58325,-9.421684,-16.61643,-17.67565,-11.23042,-10.55632,-11.91628,-3.665164,-7.061013,-4.565569,-15.12222,-18.48789,-13.22342,-10.78528,-8.07415,-0.2166878,-14.89989,-9.905308,-8.015772,-13.9139,-10.06314,-2.562609,-13.29642,-8.955553,-5.759451,-7.947659,-11.4592,-8.18466,-12.78484,-14.47796,-14.91347,-15.47311,-7.204118,-7.553961,-6.069135,-2.741057,-12.19338,-5.675656,-15.15974,-16.59184,-16.93465,-2.213892,-14.09704,-1.831841,-11.63937,-7.146917,-7.179361,-1.54529,-3.579753,-11.14728,0.2243141,-15.03129,-2.879837,-14.56206,-10.91877,-17.30141,-5.344259,-14.24745,-10.58622,-30.44861,-8.423163,-7.639235,-9.248254,-11.42269,-11.55305,-3.273406,-0.2739991,-2.776486,-9.815337,-10.33929,-9.803757,-10.38176
21233,101.3,14161,42,13.8,95,4.3,4.2,0.1,0.3,32.1,82,31.6,19.7,24.6,6.6,1950,7.1,28.2,348,930,778,0,25,1,0,1,1,1,1,0.4967154,-5.875508,-4.765204,-1.099398,-5.840177,-6.989028,12.49308,11.87551,5.313469,6.766063,6.079639,8.585698,-5.946287,-0.6911492,-13.6103,-9.55857,-14.68874,-15.00938,-12.58228,-11.35866,-10.72458,-4.406613,-15.37323,-5.453322,-9.757577,-18.48789,-10.25678,-10.43082,-9.171301,-0.2163831,-12.97109,-9.92083,-8.310825,-4.170965,-8.247654,-2.64067,-14.07237,-9.399346,-6.938034,-6.407985,-12.0389,-8.802292,-13.73357,-12.74861,-15.31499,-16.41304,-7.997547,-7.598332,-5.388881,-4.838506,-11.69131,-4.21664,-15.47605,-17.55421,-17.77764,-3.155706,-15.71476,0.2775045,-10.93663,-6.741872,-7.168492,-2.864632,-4.77199,-10.58313,0.2232953,-12.22148,-3.637809,-15.39079,-11.68913,-18.03171,-3.817853,-14.59825,-10.4788,-16.3155,-8.454528,-7.296597,-9.377226,-11.35097,-9.096541,-3.283506,-1.245248,-2.226985,-6.735353,-10.15,-9.823428,-8.902354
54085,101.2,10540,23,16.1,99,0.2,0.5,0.3,0.1,28.6,81.4,24.3,-1111.1,33.4,7.1,1451,9.5,19,266,790,437,0,4,0,-2222,1,1,1,1,0.4967029,-7.201337,-4.687788,-1.485722,-6.225895,-7.393383,11.93301,11.88594,6.120408,6.235734,6.945739,9.030017,-5.901443,-0.6911492,-13.55786,-8.599989,-14.63995,-16.52482,-13.3546,-10.05882,-13.09875,-4.584126,-10.63321,-5.256626,-12.42901,-17.97633,-10.41067,-9.996286,-9.463221,-0.2167698,-12.92235,-9.59421,-5.165627,-6.052533,-5.208773,-2.655167,-13.75613,-8.343495,-6.578954,-7.760314,-7.87801,-8.604064,-13.98624,-12.70454,-16.0799,-10.11479,-6.035779,-6.992674,-6.17009,-3.418836,-11.11122,-4.340298,-15.4577,-17.88536,-18.10838,-3.325207,-9.864692,-2.369542,-9.803905,-4.196208,-7.154461,-3.007994,-3.437349,-7.579247,0.2303176,-12.28517,-3.84859,-13.20598,-11.96192,-18.2418,-5.054641,-14.59026,-15.66402,-30.44861,-8.451129,-6.618972,-8.475385,-7.708113,-8.087104,-3.424737,-1.168217,-3.136354,-7.748247,-11.42444,-10.13239,-11.37223
17199,101.1,63617,150,13.6,95,3.1,1.6,0.3,0.6,25,-1111.1,24.5,25.5,20.9,6.9,7691,77,31.4,1712,3557,3783,1,28,10,715645,1,1,1,1,0.4969508,-12.73973,-3.896042,-0.7416052,-5.527008,-6.356452,11.92935,9.823909,4.501063,6.131176,5.770232,8.380336,-4.279753,-0.6911492,-13.6079,-10.51578,-15.23642,-14.37219,-10.64006,-9.404704,-7.189158,-3.909457,-16.12527,-5.668496,-12.15842,-18.48789,-10.51734,-10.52286,-9.836149,-0.2161455,-13.50844,-9.756494,-6.677602,-9.416184,-4.329869,-2.536953,-12.08338,-9.320233,-7.204463,-7.559915,-8.146364,-6.782845,-9.414989,-13.13524,-13.47942,-13.95984,-6.468431,-5.589368,-4.450493,-3.449147,-7.352616,-3.677102,-13.94052,-15.65976,-16.06532,-2.034539,-14.44627,-2.436935,-6.800221,-6.505335,-7.172933,-2.052597,-3.238544,-5.33872,0.2318424,-12.28974,-3.981591,-13.29641,-9.75788,-14.99603,-4.598522,-16.66793,-10.70621,-11.06405,-8.438483,-5.374683,-8.142502,-11.9603,-11.22337,-2.767338,0.3179937,-2.506582,-8.584469,-9.127779,-4.81761,-8.717277
21093,101,96947,154,11.3,83.3,11.7,3.3,0.4,2.2,28.6,78.7,24.6,28.2,29.9,7.8,12359,80.5,51.6,2811,6105,5555,1,40,14,486298,1,1,1,1,0.4984557,-9.193206,-3.556393,-0.7493107,-5.65056,-7.089179,15.90059,13.1108,6.169152,6.717148,5.941264,8.856942,-4.220464,-1.206198,-13.6103,-6.745502,-7.528108,-16.95861,-10.73026,-9.965741,-5.310133,-3.530991,-9.662461,-5.114559,-11.5483,-18.48789,-10.5892,-10.50355,-10.2765,-0.2160786,-13.15771,-8.875309,-4.367589,-6.598171,-6.537999,-2.518755,-3.966107,-8.884197,-6.260675,-6.470891,-10.13404,-6.282169,-11.7577,-12.87711,-14.30128,-7.637487,-6.571087,-5.401465,-4.48279,-1.894872,-11.65337,-4.195272,-14.53146,-12.44814,-16.34218,-2.654411,-15.9095,-2.374874,-10.28396,-6.429049,-7.121241,-0.8135055,-2.879245,-6.953684,0.2381925,-12.06666,-2.383453,-13.93412,-10.1103,-11.37923,-5.092889,-12.35949,-12.60514,-17.32782,-8.287645,-5.284554,-7.659123,-11.53706,-9.197252,-2.820375,0.136902,-1.785971,-9.540154,-9.426727,-4.693719,-9.747561
29133,100.9,13599,33,20.5,77.9,20.7,1.2,0.4,0.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4.6,2394,22.1,29.4,422,892,639,0,33,29,17749,1,1,1,1,0.4977273,-5.509305,-4.111399,-0.6287638,-5.823542,-7.457141,8.669559,11.54969,4.769055,6.526304,6.28814,8.45257,-4.912776,-6.907755,-13.6103,-10.41648,-15.08625,-17.29016,-11.55878,-10.26342,-11.94307,-4.186883,-18.92161,-5.776487,-13.77922,-18.48789,-10.84344,-10.63182,-11.01263,-0.2161191,-13.29862,-10.01282,-5.507744,-4.917948,-8.647663,-2.55671,-12.97085,-9.296328,-7.791691,-8.078634,-11.35847,-7.331764,-12.50933,-13.99049,-14.59228,-15.55591,-7.041668,-7.744335,-4.834603,-3.932444,-11.23504,-5.546052,-14.79806,-16.42813,-16.65145,-1.937348,-15.60391,-2.464894,-10.42911,-7.462578,-7.18485,-1.950425,-2.556356,-9.843589,0.228113,-13.539,-3.591464,-14.23725,-10.37463,-14.86394,-4.233222,-14.10336,-10.5115,-17.90728,-8.379936,-5.957926,-9.243053,-11.35953,-9.808593,-2.815796,-0.0715841,-2.891183,-9.351143,-7.041984,-10.23133,-10.03866
21175,100.6,14334,38,24.5,95.2,4.5,0.7,0.1,0.1,39,82.3,26.1,31.9,31.4,11.5,2237,34.9,27.9,497,978,832,2,7,2,-2222,1,1,1,1,0.4967058,-18.42361,-4.771039,-1.586723,-6.294723,-7.571016,12.34685,12.86784,5.356111,6.624414,6.489959,8.590092,-5.94311,-1.465338,-13.54174,-11.54879,-18.21822,-18.61582,-13.11408,-11.51512,-13.79049,-4.274371,-19.52358,-5.525418,-14.90609,-18.48789,-13.76499,-10.7718,-11.69043,-0.2167519,-16.50055,-10.14888,-8.150887,-14.74272,-10.9032,-2.658159,-14.27407,-9.62744,-7.185406,-9.254246,-13.40711,-9.054695,-14.74628,-15.91997,-15.86407,-16.83066,-8.243463,-7.31413,-5.822005,-6.175591,-13.31619,-5.725015,-15.29318,-17.67526,-17.89832,-3.729556,-10.78473,-4.795292,-10.66689,-7.52507,-7.192263,-3.807085,-4.789342,-12.12344,0.2219993,-12.84556,-3.76207,-15.50233,-11.75255,-17.79576,-5.644507,-14.46487,-16.49747,-15.17932,-8.43259,-6.545458,-9.58158,-9.54546,-11.89458,-3.428663,-1.495329,-2.709161,-12.966,-11.89858,-11.29509,-11.32473
29223,100.6,13097,17,19.9,97.6,0.4,0.5,0.4,0.2,34.5,-1111.1,20.3,-1111.1,-1111.1,9.1,2507,30.5,15.3,390,884,605,2,9,1,36573,1,1,1,1,0.4966841,-11.14284,-5.430072,-1.755544,-5.809093,-5.264864,5.793992,9.830845,4.028785,6.012381,5.945275,7.946208,-5.958612,-0.6911492,-13.6098,-10.16839,-19.30111,-19.36691,-13.22715,-12.25604,-12.3359,-5.099504,-17.17758,-6.562968,-8.494582,-18.48789,-14.76009,-10.88428,-11.51682,-0.2159904,-17.5834,-9.585659,-8.874045,-11.74393,-11.35274,-2.664371,-14.90915,-9.166981,-8.487049,-10.06995,-13.38462,-9.631008,-14.62082,-16.88852,-16.61633,-17.31893,-8.887675,-7.867953,-5.801003,-5.763013,-10.76718,-7.672352,-15.91605,-18.42889,-18.6523,-3.921001,-14.89134,-4.686888,-19.00318,-7.529747,-7.194977,-1.436203,-4.692954,-12.29438,0.2214395,-20.23108,-5.667386,-16.25343,-12.48823,-18.44444,-5.557526,-15.04403,-10.34525,-14.5993,-8.491942,-7.673019,-10.87693,-11.87464,-13.72935,-3.488326,-1.750505,-3.192832,-12.82917,-12.04319,-10.05869,-11.79079
21201,100.6,2279,23,17.3,99,0.3,1,0,0.7,-1111.1,84.3,21.9,-1111.1,30.4,6.6,299,0,43.9,77,152,125,0,0,2,-2222,1,1,1,1,0.496705,-15.29861,-4.789179,-1.126144,-6.251062,-7.492741,10.38124,11.11576,5.342919,6.43206,6.511669,8.509604,-5.909511,-6.907755,-13.60615,-10.40972,-14.83883,-17.92806,-12.61734,-8.619494,-12.91838,-4.390687,-16.42855,-5.284185,-12.90684,-18.48789,-10.63111,-10.24838,-9.701214,-0.2167692,-13.12118,-9.843131,-6.43569,-12.5552,-10.70931,-2.642756,-14.27464,-9.358762,-6.951161,-9.384088,-6.950865,-9.097322,-14.37124,-12.90198,-13.27811,-16.74315,-8.098602,-7.200833,-6.145554,-5.28639,-11.05272,-6.584978,-15.44793,-17.95569,-18.1793,-3.648892,-11.48295,-2.183162,-10.40172,-7.415641,-7.1713,-3.507077,-5.134522,-12.04896,0.2219359,-12.53497,-3.772372,-15.78951,-11.90286,-18.37274,-5.712165,-14.5988,-9.495525,-30.44861,-8.452311,-6.923046,-9.378131,-9.322081,-9.525664,-3.367816,-1.373986,-2.321789,-10.90152,-11.77157,-9.061331,-11.31064
47173,100.6,19076,85,16.8,98.4,0.6,1,0.1,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.5,2715,10.5,10.5,478,1212,988,0,20,6,1805,1,1,1,1,0.4967561,-9.882532,-3.874796,-1.246692,-5.931197,-6.802914,23.12255,13.10299,6.144472,7.104801,6.856701,8.962859,-5.599287,-6.907755,-13.45197,-7.938607,-17.06422,-17.66597,-11.75837,-10.57113,-12.01882,-3.706994,-9.913795,-5.362319,-13.70248,-18.48789,-12.65408,-10.74665,-10.16686,-0.2166152,-15.34661,-10.06386,-3.0016,-12.02817,-9.876833,-2.608701,-13.27654,-8.734093,-6.430498,-7.659432,-12.01301,-8.110176,-11.06903,-14.82365,-14.91175,-8.72732,-7.148568,-7.651703,-5.520605,-2.754989,-9.968962,-5.009994,-13.20913,-16.71898,-16.94215,-2.11693,-15.52768,-3.121685,-12.1039,-7.244531,-7.163596,-1.503249,-3.630525,-5.581292,0.224756,-14.64517,-3.199416,-14.55251,-10.81567,-17.05516,-4.897045,-13.72309,-10.03376,-30.44861,-8.310253,-6.485874,-9.046312,-11.7305,-10.22591,-3.03136,0.0073,-2.728603,-11.55569,-8.866051,-8.404144,-10.26731
29083,100.4,22577,32,13.3,97.1,1.1,1.2,0.6,0.3,37.4,80,-1111.1,-1111.1,23.3,10,2746,39.9,35.4,650,1526,1047,0,15,0,1099985,1,1,1,1,0.4967414,-12.91083,-4.295073,-1.411491,-6.414536,-6.554448,9.555556,9.269009,5.689218,6.534975,5.815596,8.556722,-4.841194,-0.6911492,-13.17913,-11.27951,-15.97511,-17.80073,-11.87713,-10.67483,-11.85579,-4.594583,-12.56947,-6.769141,-14.96085,-17.79568,-11.70336,-10.73002,-10.85483,-0.2166688,-14.25326,-10.04079,-8.152478,-11.90182,-10.05267,-2.637527,-12.93708,-9.389983,-8.585541,-8.0991,-11.85978,-7.520329,-12.40471,-13.82361,-15.05751,-15.05189,-7.282845,-7.404674,-5.028652,-3.674022,-9.963962,-5.464178,-15.01493,-16.8797,-17.10278,-2.327127,-15.30808,-2.752488,-12.12111,-7.498298,-7.188382,-2.754793,-4.475331,-3.778828,0.2233042,-13.30041,-3.461689,-14.68693,-10.82925,-16.24756,-5.155112,-14.10284,-9.839618,-12.68569,-8.386439,-5.889538,-9.678707,-13.94967,-10.39666,-3.15426,-0.1926021,-3.397936,-11.18882,-10.34839,-7.772366,-10.38378
21137,100,25122,75,17.5,97,2.5,1.4,0,0.1,34.5,80.3,29.5,-1111.1,31.7,7.2,3764,39.8,8,732,1638,1374,3,26,3,227756,1,1,1,1,0.4967246,-8.069115,-4.383347,-1.233739,-6.146182,-7.367473,13.98158,12.39366,5.267464,6.525987,6.184378,8.531196,-5.892676,-1.465338,-13.58923,-7.561043,-16.1559,-18.26476,-12.4361,-11.16273,-11.7938,-4.234426,-10.64758,-5.324529,-9.412157,-18.48789,-11.90526,-10.72137,-9.938434,-0.216762,-14.4371,-10.11137,-8.621057,-16.35675,-10.56148,-2.569608,-13.8544,-9.42901,-6.650658,-8.356186,-12.528,-8.378559,-14.06989,-14.15175,-12.85352,-16.06707,-7.628839,-7.486369,-5.606176,-4.515535,-15.64865,-4.719412,-15.01882,-17.31882,-17.54199,-3.238097,-12.65722,-3.268869,-11.37084,-7.395647,-7.184762,-2.781668,-4.871209,-9.129558,0.2228926,-11.97425,-3.181459,-15.15108,-11.42794,-17.59924,-5.323609,-14.16851,-14.13485,-15.85866,-8.393378,-6.63386,-9.071836,-11.21996,-10.44174,-3.385114,-1.031085,-2.271285,-8.747544,-8.370728,-9.124477,-10.9844
28077,99.9,13502,31,17.5,67.5,31.8,0.8,0.1,0.5,37.6,84.1,35.5,-1111.1,30.8,9.1,2179,29.6,29.6,453,788,622,0,45,2,2625599,1,1,1,1,0.5090334,-7.012786,-4.836439,-1.657895,-5.11595,-7.222518,7.387825,10.63923,4.828389,5.534005,5.28762,8.176117,-5.956821,-6.907755,-13.13858,-11.50518,-31.70556,-18.88398,-12.98873,-11.78659,-11.47907,-4.013691,-20.34966,-6.484804,-11.29502,-14.4492,-15.53016,-10.8129,-8.738352,-0.2167574,-27.31621,-9.837682,-6.808253,-8.332366,-10.6291,-2.007218,-14.55059,-7.193017,-5.797923,-7.876954,-10.97597,-8.390509,-9.741726,-17.3535,-16.13142,-17.10863,-8.29932,-7.623392,-4.750668,-4.68336,-13.45317,-6.929178,-15.24227,-17.94155,-18.16454,-3.448061,-15.07383,-2.040936,-11.84858,-5.945223,-7.175823,-0.7089958,-3.238734,-11.46243,0.2226624,-13.37176,-4.188545,-15.77026,-12.03044,-18.17976,-5.938677,-14.47427,-10.79948,-30.44861,-7.761627,-7.432995,-9.315063,-10.15137,-12.47544,-3.403778,-1.454288,-3.979234,-11.79265,-10.88872,-11.06409,-11.59139
12067,99.8,7953,15,18.9,82.1,16.7,11.9,0.7,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1190,25.1,12.6,98,441,444,0,22,5,1598,1,1,1,1,0.4972288,-9.780728,-5.495945,-1.989309,-7.358086,-7.452272,8.52281,9.642039,3.23888,5.652586,4.618056,8.224736,-5.9627,-6.907755,-12.95408,-10.80582,-31.70556,-19.65597,-13.91032,-12.5459,-14.59052,-2.502738,-17.22595,-6.896176,-10.2386,-18.48789,-16.29073,-10.96027,-12.98187,-0.2170448,-27.31621,-10.1083,-10.00051,-11.6639,-11.82338,-2.665071,-15.22356,-9.556029,-6.405738,-9.413448,-13.61175,-10.98137,-7.096663,-18.10941,-16.8968,-17.57674,-13.77859,-8.575766,-6.270935,-5.987983,-13.0007,-3.37753,-15.97701,-18.69755,-18.92057,-3.693203,-15.89114,-4.347344,-31.24294,-7.44925,-7.192377,-2.902791,-5.263761,-6.454232,0.2301407,-15.00385,-4.354309,-16.54259,-12.87491,-19.61823,-4.639404,-15.18593,-25.88291,-17.46616,-8.503068,-7.678785,-11.66722,-13.99855,-13.35464,-3.39554,-1.482086,-4.420204,-12.83722,-12.14513,-11.00283,-12.33249
40063,99.7,13835,17,19.4,74.6,4.6,2.9,16.3,0.3,32,88,22.7,31.8,29.8,6.2,2968,14.5,14.5,371,870,616,0,14,6,0,1,1,1,1,0.4967084,-4.013808,-4.864998,-1.984816,-6.494035,-5.459256,12.10095,9.560028,5.156755,6.462922,7.063194,8.394657,-5.219203,-0.6911492,-12.17839,-12.14204,-31.70556,-18.36701,-12.3804,-11.2541,-12.953,-4.948385,-17.97945,-7.136601,-8.898125,-14.6041,-15.0197,-10.9159,-11.68436,-0.2169634,-27.31621,-9.805667,-8.737434,-13.30263,-10.70246,-2.629789,-13.9706,-9.646869,-7.843729,-9.654764,-11.65569,-8.374549,-9.547385,-16.8529,-15.62141,-12.24705,-8.014522,-8.012272,-5.292283,-5.934973,-11.24187,-5.704193,-15.58542,-17.44063,-17.66367,-3.763439,-15.91262,-3.218682,-11.89176,-7.043401,-7.184302,-3.6694,-7.281072,-11.29841,0.2216986,-13.07208,-4.841015,-15.25334,-11.4229,-16.99624,-6.137468,-14.71852,-9.484678,-30.44861,-8.460293,-6.235712,-10.44782,-13.99958,-13.2904,-3.472126,-1.665582,-3.909681,-12.77774,-11.72605,-10.15541,-11.01763
47143,99.6,29918,95,14.3,96.1,2.2,2.2,0.4,0.4,31.3,-1111.1,-1111.1,22.5,28.5,10.5,3525,26.7,33.4,886,1901,1572,5,28,1,107915,1,1,1,1,0.4983752,-4.552223,-3.906581,-0.9840785,-6.017479,-6.976522,17.12557,12.65279,6.708864,7.116062,6.882215,9.238361,-5.258283,-0.6911492,-13.5527,-9.163422,-17.61194,-17.6527,-11.59047,-10.49371,-12.2786,-3.785035,-9.607247,-4.799732,-14.67532,-18.48789,-13.05648,-10.72005,-9.46684,-0.2166247,-15.895,-10.05157,-5.80247,-13.6372,-9.994638,-2.489966,-12.81474,-8.920319,-5.922173,-7.957622,-11.99511,-7.84094,-10.15417,-15.18864,-14.90069,-14.87902,-7.121102,-7.594239,-5.262181,-2.8155,-11.71594,-4.406844,-14.63296,-16.71132,-16.93436,-2.172116,-12.15705,-2.966592,-13.34582,-7.186578,-7.071527,-1.562872,-4.187096,-9.721139,0.2271615,-13.16014,-3.165218,-14.53924,-10.78224,-16.68737,-5.092341,-13.83292,-10.20775,-30.44861,-8.332455,-6.266906,-9.277141,-11.7246,-11.34234,-3.00301,0.0141118,-2.74004,-7.444771,-9.420922,-9.481231,-10.35147
13065,99.5,6996,9,20.5,67.2,31,1,0.7,0.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,15.5,1172,42.9,14.3,162,403,345,0,51,16,66320,1,1,1,1,0.4966785,-12.26783,-6.018818,-2.011263,-6.78161,-7.344695,11.26731,10.88367,3.841747,5.644577,5.141606,8.380534,-5.960723,-6.907755,-12.86382,-11.13388,-31.70556,-19.85155,-13.30746,-12.73973,-14.01665,-3.187039,-17.22137,-6.862164,-14.38787,-18.48789,-16.48454,-10.95854,-13.06358,-0.2170156,-27.31621,-10.09028,-10.14669,-11.05845,-11.92154,-2.67275,-15.36662,-9.219665,-7.321681,-9.568859,-13.06042,-11.3329,-14.08771,-18.31618,-17.09719,-17.6964,-12.18808,-8.533335,-6.172042,-4.544161,-11.1804,-5.635861,-16.71898,-18.90413,-19.12722,-3.711028,-14.9933,-2.035115,-31.24294,-7.435603,-7.194536,-4.227109,-2.188031,-7.222207,0.2235624,-27.10555,-4.777254,-16.7379,-13.01373,-19.37127,-5.34665,-16.03362,-9.163481,-30.44861,-8.537879,-7.676698,-10.68245,-13.99133,-13.23593,-3.461264,-1.550681,-4.242935,-12.29613,-11.6808,-10.3533,-12.28261
29055,99.5,23932,32,14.5,98.5,0.2,1.5,0.4,0.2,33.1,87.8,25.3,-1111.1,-1111.1,5.8,3273,4.2,20.9,711,1577,1131,4,19,10,2773,1,1,1,1,0.4966848,-10.45255,-5.402865,-1.673869,-5.902036,-5.660353,6.421277,9.275661,4.557327,5.989213,5.864593,7.834255,-5.947572,-0.6911492,-13.55405,-8.984996,-17.77738,-19.28705,-13.00762,-12.16827,-10.5194,-4.926096,-16.05528,-6.543642,-10.89471,-18.48789,-13.48552,-10.69884,-8.817599,-0.2157486,-16.05971,-9.504398,-5.932919,-13.82329,-10.43818,-2.662447,-14.65866,-9.567499,-8.311699,-8.851269,-12.70793,-9.171146,-14.37947,-15.71413,-6.770726,-16.88487,-8.448383,-7.847622,-5.615483,-5.213136,-11.90627,-4.463787,-15.99059,-18.35101,-18.57392,-3.661854,-13.80898,-4.456517,-15.42709,-7.495852,-7.190543,-3.230324,-4.211691,-12.0508,0.2210119,-13.46581,-4.502418,-16.17342,-12.40148,-18.35983,-5.658715,-15.11236,-11.32268,-11.95354,-8.497395,-7.455536,-10.77583,-13.30466,-11.50955,-3.493816,-1.531709,-3.113957,-12.58773,-11.79455,-10.56613,-11.91907
21141,99.4,27169,49,14.9,91.3,7.3,1.6,0.2,0.2,33.1,78.1,26.3,26.9,38.9,4.7,3579,44.2,25.8,815,1768,1478,0,11,2,58682,1,1,1,1,0.4967274,-7.411211,-4.294964,-1.186808,-5.87648,-7.140394,12.37957,12.16823,6.007732,7.166574,6.597942,9.177126,-5.727211,-0.6911492,-13.6103,-7.543207,-15.5744,-18.00212,-11.89961,-11.06827,-11.95283,-4.237789,-14.2963,-5.01155,-11.50978,-18.48789,-11.30414,-10.57352,-8.545357,-0.2165188,-13.85674,-9.684277,-8.466883,-11.70652,-9.29242,-2.628454,-13.74808,-7.991155,-6.311687,-8.582479,-12.30764,-8.505063,-13.9792,-13.60017,-15.42137,-12.41343,-7.615111,-7.534613,-5.283995,-4.562172,-9.650658,-4.507314,-15.02621,-17.22954,-17.45268,-3.151529,-15.80229,-3.074445,-11.07946,-6.846098,-7.182993,-2.677797,-4.154067,-8.897716,0.2669317,-12.74036,-3.241734,-15.06187,-11.34071,-17.62267,-5.28731,-14.1591,-12.94748,-20.27404,-8.395811,-6.706734,-4.760032,-11.6733,-9.835586,-2.673749,-0.3344094,-2.054841,-8.267542,-9.221848,-8.176789,-10.64125
21033,99.1,12973,37,14.5,94.5,4.8,0.6,0.1,0.2,33.4,80.7,17.9,-1111.1,32.3,5.6,1639,46.2,46.2,384,873,692,1,12,3,883,1,1,1,1,0.4969741,-5.925848,-4.798258,-1.234306,-5.862222,-7.058694,11.71354,11.72209,5.503054,6.651952,6.263432,8.668997,-5.935451,-0.6911492,-13.6103,-10.71322,-17.86107,-16.20499,-12.46173,-11.32207,-12.37816,-4.191332,-9.561754,-5.342763,-13.35338,-18.48789,-13.45048,-10.56961,-10.66488,-0.2163383,-16.1434,-9.525085,-8.75422,-10.00646,-10.32157,-2.626787,-12.29795,-8.78128,-7.103865,-8.958221,-12.43211,-8.601614,-12.70138,-15.62661,-15.72589,-8.761955,-7.8955,-7.59541,-5.216562,-3.860338,-9.536267,-6.409539,-15.06032,-15.71653,-17.76195,-2.978841,-15.31983,-3.314495,-12.14891,-7.368574,-7.081292,-2.50723,-5.157781,-9.155222,0.2225333,-13.3641,-3.218591,-14.89825,-11.60099,-17.55335,-5.366106,-14.4303,-11.46474,-14.23122,-8.461772,-7.657351,-9.377441,-11.6817,-11.00444,-3.033191,-0.3996836,-2.377995,-8.247632,-5.448764,-6.188671,-10.82861
